,0
2039,to avoid or alleviate these consequences the international banking system endeavors to keep trade going by massive loans many of which will never be repaid either in part or in full
2040,the above demerits notwithstanding foreign trade continues to be a desideratum by almost all the worlds governments
2041,it is true that certain one crop nations have attempted to reduce their almost total dependence on foreign buyers by trying to build an industrial basemore often than not to no avail
2042,they find it much easier to keep concentrating on their one source of foreign revenue sugar for example in cuba and hope for the best
2043,the cubans prayed that the world price of sugar wouldnt fall
2044,if it should as it did they trusted an ideological ally to continue to pay a greatly inflated price as an underthetable subsidy for allowing their country to serve as a soviet military base
2045,when the ussr fell apart and the subsidy was cut back fidel castro had to order his peons to develop an autarkic economy pronto
2046,whether the castro regime will survive this crisis remains an open question at this writing
2047,whatever the outcome the shift in the direction of economic independence will eventually be helpful to cuba provided the islanders seriously wish to stop being economic puppets of foreigners
2048,the right economy for any state is one based on its own resources and skills which is to say that the surest guarantee of the states survival is its ability to produce enough food to feed its citizens enough clothing to clothe them and enough hous­ ing to house them
2049,at the same time it must have an industrial plant large enough to produce a minimal amount of simple manufactured products
2050,if these requirements cannot be met then the countrys existence is always at risk and its indepen­ dence more theoretical than real
2051,cynics may say it is both silly and presumptuous to demand that every ethnostate be largely selfsufficient
2052,they may be right in regard to high technology
2053,but not all ethnostates need to design and fabricate the fanciest semiconductor
2054,some will want high tech more for show than necessity
2055,others will try to the ethnostate 135 compete with the industrialized nations and succeed only to the point of accumulating a ziggurat of ious
2056,the world of tomorrow will have agricultural societies technoagricultural societies and hightechnology societies
2057,each ethnostate should try to fit its particular requirements to the capabilities and needs of its members capitalizing on their own special aptitudes and avoiding attempts to become politi­ cal and cultural carbon copies of people with different apti­ tudes and needs
2058,economic mimicry should not be viewed as a form of flattery but as an open sesame to decline and stag­ nation
2059,a favorable trade balance means that raw materials or manu­ factured goods have been shipped out of a country at a greater rate than comparable amounts of raw materials and goods have been imported
2060,a net loss of resources is inadequate compen­ sation for a net gain in currency
2061,economists will say that pa­ per money can easily be transformed into goods automobiles or supersonic bombers
2062,it can when the country printing the banknotes is presumed to be solvent
2063,in times of high inflation and economic distress when paper money loses most or all of its value people are forced to sell their valuables for currency whose buying power is declining at the rate of 50 a day
2064,protectionism we have been warned brings retaliation
2065,how­ ever even an outright trade war has its advantages
2066,countries will be less denuded of their natural resources
2067,some workers will lose jobs other will get new jobs as the domestic market is forced to expand
2068,employment will decline in the export busi­ ness but it will only be a onetime dislocation
2069,henceforth the economy will be focused on the domestic market which will enjoy a new degree of stability as it frees itself from the wild currency gyrations and price fluctuations in the world market
2070,the most dubious kind of trade is that which involves such irreplaceable and unrenewable resources as energy fuels and minerals
2071,the greater the amount of food produced the greater the use of pesticides and the greater the exhaustion of the soil
2072,the sale of agricultural products to foreign states is a financial gravy train for agribusiness but not necessarily for the small farmer who cant compete with foodgrowing con 136 the ethnostate glomerates
2073,when the soil becomes depleted and overworked prices will soar in the supermarkets
2074,the profits of american petroleum companies hit the ceiling when the united states was an exporter of cheap oil
2075,but if oil exports had been limited or forbidden america would have many times the amount of oil it now has would not be paying three or four times as much for it and would not be importing half its oil from overseas
2076,trade policy should not be based on shortterm profits but on its longterm effects on the living standards and security of the country in question
2077,the depletion of a states natural resources must be guarded against especially in times of economic crisis when politicians want to boost the economy by dumping precious reserves of strategic materials on the world market
2078,to put it bluntly there is no such thing as shortterm quickfix economics
2079,trade should not be subsidized as so much foreign com­ merce is today by export loans grants and other forms of financial aid
2080,this is not trade it is a form of economic leger­ demain developed for the mass transfer of goods food pro­ ducts and other assets from rich nations to poor nations
2081,many such shipments often fail to reach their destination and find their way into the homes warehouses and bank accounts of corrupt ruling elites
2082,the mere presence of these goods in­ creases the demand for more of the same thereby multiplying the importing countries dependence on foreign benefactors
2083,perhaps the 19thcentury austrian economist adam milller who advised banning the gold standard because it promoted international commerce was not as mad as modem economists make him out to be
2084,one of the great negatives of international trade however is not economic but aesthetic
2085,what is more depressing than to tum a comer in some colorful asian city and see on a wall beside the entrance to a mosque or temple a huge cocacola sign
2086,or to see a garish mcdonalds ad in the window of a pub in a quiet english village
2087,the americanization of much of the world though thankfully in decline has not been the result of american cultural superiority but of american eco the ethnostate 137 nomic clout
2088,like water spilling over a dam the culture of a powerful economy spills over into weak economies
2089,this in­ vidious attack on cultural autonomy can only be arrested by sharp reductions in foreign trade
2090,transnational corporations banks and any organizations or persons involved in inter­ national commerce are dyedinthewool opponents of cultural diversity
2091,whether they know it or not these free traders are working to establish a oneworld economy and along with it a oneworld culture
2092,though it may be hard to sell the idea to those who have been spoiled by a surfeit of material goods and worksaving devices the lack of a few creature comforts would actually raise the spiritual and intellectual level of a state when and if its citizens are forced to diversify their economy and rely more on their own talents and resources and less on foreign prod­ ucts
2093,foreign trade is dangerous to your cultural health is a solemn warning that should be drilled into the mind of every economist who should devote his brainpower to cutting down and eventually abolishing much of this trade rather than devis­ ing ways and means of increasing it
2094,if people want a taste of foreignness let them travel abroad
2095,allowing foreign firms to comer a giant share of the market in ones own homeland pushes the world a little closer to the aesthetic horror of global sameness
2096,toying with taxes
2097,with an efficient nationwide system of electronic banking once in place and with practically all trans­ actions handled by checks and credit cards there should be no reason why tax dodging and tax fraud could not be largely eliminated
2098,when all income and expenses are entered in computer data banks most tax forms could be eliminated
2099,collection costs would be reduced to a minimum a saving which could be translated into lower taxes for all
2100,the ultimate form of tax collection should be automatic withholding of all taxes on all financial transactions
2101,at that stage a great part of the huge taxcollecting bureaucracy would have no choice but to call it quits
2102,138 the ethnostate taxes are ideal weapons for shaping and managing economies
2103,differential tax rates can favor producers over nonproducers the working rich over the nonworking rich the artist over the agent the teacher over the entertainer
2104,dif­ ferential tax rates used to determine the nature and form of a society can be designed to bring out the best characteristics and capabilities of the members of that society
2105,ethnostates would end the taxexempt status of the churches of embezzling televangelists
2106,it would however be the general responsibility of government to see that au­ thentic religions have some form of economic protection
2107,in view of the racial and cultural unity of ethnostates it is probable that only a few religious denominations will exist in any particular ethnostate at any particular time
2108,in regard to foundations many of the largest were created for both noble and ignoble purposes to bring education to the masses to sprinkle largesse among the indigent and last but not least to dodge inheritance taxes
2109,today the billiondollar foundations have largely fallen into the hands of bureaucrats many of them minority members
2110,in the matter of the poor the disabled and the mentally ill their needs can be addressed more effectively by state agencies than by the sporadic and often uncoordinated efforts of private charitable organizations many of which are more interested in helping along the idiosyncratic ideologies of their directors than in helping the helpless
2111,financial flummery
2112,one great bane of modem economics is monetarism the brainchild of milton friedman
2113,monetarism permits bankers to hold a whip hand over a nations economy
2114,friedman is advocating controlling economic growth or de­ cline by keeping a tight grip on the money supply
2115,if prices rise too fast decrease the supply
2116,if production falls off print more dollars
2117,money consequently becomes a sort of eco­ nomic bed of procrustes as it abandons its principal pur­ poseto serve as a medium of exchange
2118,whereas inflation should be controlled by increased production and price com­ petition monetarism simply cuts down the amount of money the ethnostate 139 available which in tum slows and reduces production
2119,the problem is solved by creating a more serious problem
2120,this backhanded way of running an economy would be quickly ended in ethnostates the economic goal of which would not be growth or trade but to enable people to earn the wherewithal to maintain a decent standard of living
2121,mone­ tarism would go the way of keynesianism and all the other economic isms which have been tried tested and ultimately found wanting
2122,future generations of citizens would be given equal con­ sideration with the present generation in all the financial matters of an ethnostate
2123,this means that the borrow now default later policy of many presentday governments would be illegal
2124,no longer would debt be piled upon debt and interest payment piled upon interest payment all to be heaped on the children and the grandchildren of irresponsible fathers and grandfathers who burdened their offspring and descen­ dants with an indebtedness that could only be settled by massive default bankruptcy or massive inflation fraudulent payoffs with cheaper and nearly worthless currency
2125,here it might be enlightening to briefly call up some numbers that foreshadow what the future has in store for the united states
2126,at the end of fiscal 1990 the government was in debt to the tune of nearly 33 trillion
2127,when completed the sl bailout will cost no one knows how many billions
2128,on the tax front privately owned companies pay about 50 cents on the dollar of pretax earnings just to meet interest payments compared to 30 cents in 1980 and 10 cents in the 1960s fortune aug 27 1990
2129,despite these financial alarums congress cannot agree on legislation to effectively curb let alone stop this lemminglike rush to total insolvency
2130,accordingly it is a fairly safe bet that if and when ethnostates are carved out of the united states they will be founded on americas economic ruins
2131,brake on immigration
2132,dazzled by the riches of the indus­ trialized nations most denizens of third world countries want what they cannot produce and cannot afford
2133,loans and grants 140 the ethnostate help assuage their longings but these cannot go on forever
2134,the oil will eventually run out in those sheikdoms which are enjoying a temporary boom selling their irreplaceable natural resource
2135,when the wells run dry those few fortunate back­ ward nations who are currently and serendipitously in the chips will rejoin their less geographically endowed third world cousins
2136,the worst aspect of these economic imbalances is that it tempts third world peoples to migrate to the source and foun­ tainhead of all the
2137,riches the countries which with the excep­ tion of japan have overly altruistic if not slightly insane immigration and refugee policies
2138,the inflow of west indians asian indians and pakistahis into britain of north africans and blacks into france and italy and of turks and eastern europeans into germany introduces new racial and cultural frictions into countries still simmering with ancient ethnic and religious rivalries and hostilities
2139,these flowing rivers of immigration are fearsome menaces to domestic peace and tranquillity
2140,black riots in england and north african and 
2141,black riots in france are just a small indication of what can be expected later
2142,in the united states massive legal and illegal immigration of russian jews hispanics and asians continues to fuel the racial powder keg that is making life in many of the biggest cities a daily misery
2143,white flight offers some relief from this intolerable state of affairs but the migration is so disorganized haphazard and random that it would take an army of demographic experts to sort out the various popu­ lation groups for inclusion in future ethnostates
2144,westerners can hardly be blamed for enjoying the plenty they created
2145,but they should remember that this same plenty which acts as a magnet for nonwesterners may well be the cause of the wests downfall
2146,plenty may well tum into scarcity when nonwesterners take over much of the west by sheer force of numbers
2147,to make things worse there is absolutely no assurance that the people who could not make a go of it in their own homelands will do any better inor for­ their new habitats
2148,ethnostates offer at least one solution to the racemixing the ethnostate 141 problem by accenting the philosophy and politics of sepa­ ratism and opposing immigration
2149,by encouraging all popu­ lation groups to concentrate on their good points and make the best of their particular talents ethnostates would instill a pride of accomplishment and a measure of selfesteem in their citizens that would tend to keep them at home and put an end to their rushing off to western countries which may give them work but will never give them the feeling of belonging
2150,recapitulation
2151,one of the most salient economic issues facing westerners is the proper degree of government control
2152,leftwing and socialist politicians while putting distribution and marketing above production in their economic priorities continue to emphasize the immorality of unemployment and capitalist exploitation in their speeches and writings
2153,since these issues can hardly be solved by government indifference the mere fact of raising them must be regarded as proposals for increased federal control
2154,on the other hand when modern conservatives todays but not yesterdays apostles of decen­ tralization are elected to office their economic promises quickly founder on the rocks of practical politics
2155,the upshot is that most attempts to reduce government economic controls in western countries during the latter half of the 20th century have been largely confined to rhetoric and speechifying
2156,it is probably true that most westerners want some decentralization of their topheavy governments
2157,at the same time however they do not want any substantial reduction in government ser­ vices
2158,associated with rhetorical attacks against big government is criticism of central economic planning
2159,a principal argument of the decentralizers is the economic failures of socialist coun­ tries
2160,television constantly reminds us of the long lines in front of russian food stores and the lack of all but lifes bare essentials in communist societies or in societies recovering from communism
2161,the quasisocialist states of scandinavia are carefully omitted from these visual polemics
2162,how so
2163,quite simply because they have the worlds highest living standards
2164,when the attack shifts to scandinavian economies we hear 142 the ethnostate much about the lack of incentive the high suicide rate the confiscatory taxes but very little about food or housing short­ ages or free wombtotomb health care
2165,what economic successes the deregulationminded conser­ vatives have achieved while in or out of political office have been balanced by the troubling problems of eternal over­ borrowing
2166,deficit spending tends to increase rather than decrease under conservative leadership mainly because of tax reduction and the pusillanimous unwillingness of enough politicians of whatever ideological hue to cut spending and to put the economy on a payasyougo basis
2167,though economists are reluctant to admit it the failure of planned economies in the soviet union and its erstwhile satel­ lites in eastern europe and the third world could be attributed as well to racial and cultural factors as to central planning
2168,since this line of argument is generally taboo conservatives have been able to get away with blaming all the economic woes of the communist nations on their economic systems
2169,since these arguments are never properly answered the conservative explanation has become an economic axiom even for many western liberals
2170,as long as their stomachs are full people seldom vote for or support any serious economic change
2171,but when there is wide­ spread hunger and unemployment proposals for radical solu­ tions quickly climb to the top of the political agenda
2172,aban­ doning old approaches to problems however especially old approaches to economic problems does not guarantee pro­ gress
2173,fate seems to have decreed that no one economic system can run smoothly for long
2174,boundaries change wars erupt populations shift in numbers and in character
2175,new resources are discovered old resources are exhausted
2176,not even the most farseeing ingenious economic policies can cope with massive alterations in economic landscapes
2177,smallness is more of an advantage than disadvantage in nations undertaking economic reform
2178,in huge multiracial states the disharmonic interactions of regional economies make managing and planning the overall economy extremely difficult
2179,regions fight for their own local economic interests the elhnoslale 143 while the state triesand under such conditions generally failsto look out for the interests of all
2180,a regional economy is obviously easier to manage than a vast state apparatus sitting on top of several competing regional economies
2181,one region may want high tariffs another may want free trade
2182,one may be agricultural another industrial
2183,there is not much that government can do to draw these incompatible economic fact­ ions together
2184,for most of human history people no matter what form of government they lived under were on their own
2185,their lives and livelihoods did not depend on incoming shipments of food manufactured products or raw materials
2186,the present state of affairs in which the survival of large numbers of peo­ ple and even nations hinges on lines of communication thou­ sands of miles long is quite dangerous as has been amply demonstrated by wartime blockades and peacetime embargoes
2187,as stated previously international or interregional trade would diminish in a world of ethnostates
2188,certain minerals and natural resources certain foods and grains that are region bound will obviously be factors in foreign commerce for some time to come
2189,but since agricultural science and the tech­ nology of synthetic materials are not standing still even the smallest and poorest ethnostate might soon be able to produce a great deal of its basic needs within its own borders
2190,as people eventually work out their own culture so if given the chance they will work out their own economy
2191,notwith­ standing the theories of modem economists human behavior exerts more influence on economics than vice versa
2192,new approaches
2193,the future offers us unlimited time to devise better and more advanced economic systems than those denominated by capitalism and socialism
2194,none of these sys­ tems has eliminated poverty none has provided all its citizens with adequate housing and nutrition none has eliminated the economic causes of war
2195,all have revoked in one way or another what should be the fundamental right of all responsible and intelligent adult human beingsreasonable access to capital
2196,144 the ethnostate the overbureaucratization of the economic sector would pose much less of a problem in ethnostates than in other forms of government
2197,fewer factions and pressure groups will be available to put conflicting demands on the economy
2198,the cooperation necessary to fulfill economic goals will be greater for the obvious reason that a homogeneous population pulls together better than a heterogeneous one
2199,since both capitalism booms busts inflation and socialism petrified centralization have exhibited many depressing ex­ amples of failure both could stand some overhauling
2200,despite the rote protestations of freemarket buffs there is no reason why an intelligently run economy cannot offer more equitable work incentives than oldfashioned toothandclaw capitalism does
2201,at the very minimum it can stop once and for all the gross unfairness of an ignorant illiterate young singer with a thirdrate voice earning more money in a week than a grade­ school teacher earns in a lifetime
2202,it would also end a financial system that permits even assists a junk bond impresario to make hundreds of millions of dollars in one year by saddling once profitable companies with mountainous debt
2203,it would also make it possible for speculators in coal mine stocks to make more in a few days by buying or promising to buy a few pieces of paper than a miner can make in thirty or forty years of dangerous backbreaking drudgery in dustfilled molelike foulsmelling tunnels hundreds of feet below the earth
2204,no amount of praise for adam smith and milton friedman no amount of effusive references to the glories of free enterprise can justify or excuse such disparities
2205,although free marketeers will stoutly deny it irresponsible financial speculation can be prohibited without ending legiti­ mate risktaking and investment opportunities
2206,similarly the economic dogmatists of the far left must outgrow and abandon their belief that private property is theft and that private owner­ ship of the means of production is synonymous with exploita­ tion
2207,putting aside nuclear war an attack from outer space and worldwide famine and plague the greatest threat to economic evolution is probably the decline of intelligence
2208,if this evo the ethnostate 145 lutionary deadend can be avoided there might be no limit to economic progress
2209,masses of accurate economic data can eliminate much of the waste that has bedeviled human endeavor through the ages
2210,the enormous power of high technology if given the task of solving economic problems could usher in a semipermanent age of plenty
2211,in fact so much economic progress might ensue that an entirely new danger could present itself
2212,how would human beings whose lives throughout most of history have always been threatened by war disease hunger and violence cope with a radically new type of existence in which most of mankinds traditional problems have been overcome
2213,the psychological impact wouid be unsettling even perhaps un­ hinging
2214,the most disturbing factor would probably be the combination of too much leisure with too much security
2215,one way of avoiding the dangers of this utopian lifestyle might be to transform all that leisure into productive hobbies so that everyones spare time would be concentrated on purposeful projects
2216,but no matter what problems crop up by eliminating some of the principal deterrents to human achievement the chances are that mans builtin adaptiveness and flexibility would eventually come to his rescue and allow him to reaffirm his lordship over the broadest range of environments
2217,chapter 9 educational benefits mind broadening
2218,one means of getting at the biology of culture is to examine the effects of tolerating parasitic growth
2219,institutions soften when their creators soften
2220,a splurge of laws to protect minorities from discrimination is a sign not only of changing times but of changing demographics
2221,being human we all have roughly the same cerebral appara­ tus
2222,being of different racial strains we use and apply our brains in different ways
2223,no matter how our genomes read almost all of us are capable of acting and thinking logically and illogically
2224,certain population groups following their inherited tastes play up the arts to the detriment of the sciences
2225,others take a different path
2226,how many young people have been induced by their peer groups and perhaps even by their churches to believe there is something sissified about art
2227,conversely the student who flunked his first science course may lose all interest in mathematics physics and chemistry for as long as he remains in school or college
2228,because of trifling classroom setbacks such as an inadvertent c or d millions of adults will never read a serious book once they finish their education
2229,other millions after a sad experience in vocational training will never dirty their hands trying to repair a leaky faucet or change a tire
2230,not many of us have both the show me attitude of the fictive missourian and the ability to compose or appreciate serious music
2231,favoring the arts to the extent of shutting out the sciences or having the reverse preference is 146 the ethnostate 147 living half a life
2232,although their brains have two hemispheres all too many people choose to utilize only oneeither the right hemisphere the factory of the imagination or the left the empire of empiricism
2233,in such cases personalized education can come to the rescue and exert strong constructive influences on human develop­ ment
2234,all our mental capabilities in both cranial hemispheres can be brought into play with some extra attention instruction and coaching making possible a vastly richer intellectual life
2235,every student of every race would benefit from programs designed to awaken all the powerful resources that lie dormant in the human brain resources that may never come to light in the confusion and chaos of a heterogeneous educational sys­ tem
2236,the artscience dichotomy is not a hard and fast detenninant of the bias or tilt of the human personality
2237,no one need be a cranial prisoner of the right or left hemisphere
2238,there is noth­ ing schizoid or weird abput using both parts of the brain alternatively or simultaneously
2239,for examples of the extremely proficient use of both one thinks of pascal and goethe
2240,the teachers and professors in an ethnostate infused with the same culture as their students will have much less trouble passing this culture on
2241,in multiracial educational institutions a great deal of instruction time is wasted watering down the curriculum and endlessly repeating the lessons to make them understandable to everyone
2242,teachers must be constantly on guard against minority students taking offense at whatever might be taught or said in class
2243,when one pupils hero is an­ other pupils devil as so often happens in multiracial class­ rooms eg columbus all heroes tend to be dethroned except perhaps some historic figures who are less than heroic but who are praised in order to heighten the selfesteem of minority students
2244,with the possibilities for racial infighting removed teachers in an ethnostate will no longer have to spend much of their time on the disciplinary problems that plague racially mixed schools
2245,equally important they will no longer have to con­ duct courses on esoteric cultures about which they know little 148 the ethnostate and which they appreciate less
2246,before students are taught about other peoples and cultures they should first learn about their own
2247,the classrooms in every ethnostate will be filled with the children of that ethnostate and no other children
2248,the students would learn with each other and from each other
2249,only at the higher stages of education would the students of one ethnostate learn about the people and culture of other ethnostates
2250,when the oracle at delphi told the pilgrim know thyself the advice was right on track
2251,two and a half millennia later it still remains the allimportant first step in education a step which is being bypassed in the multi racialism and multi­ culturalism which now holds sway in american schools where the practice is to teach most white pupils a great deal about other cultures but not a great deal about their own
2252,educational aims
2253,race is felt seldom taught
2254,if taught it is seldom understood
2255,if understood its power for good or evil is awesome
2256,once they have come to terms with their own racial feelings men and women will come to know the importance of understanding and respecting the feelings of other races
2257,to understand ourselves we have to understand both the inner and the outer selfthe genetic self and the environmentally condi­ tioned self
2258,today what knowledge we have of these matters is largely focused on the environmentally conditioned self mainly on that part of the individual which is probed unscientifically loosely and often irresponsibly by psychiatrists psychologists and psychoanalysts
2259,this probing leads more often than not to the misunderstanding of self
2260,meanwhile the genetic prob­ ing is generally limited to detecting hereditary illnesses or defects either before or after birth
2261,the ethnostate since it puts so much emphasis on the rela­ tionship between the individual and the group will stimulate the study of the genetic self genes being the chief determi­ nants of both individual and collective behavior
2262,when foreign peoples and cultures are studied the instruc­ tors aim should be to identify their differences along with the ethnostate 149 their similarities
2263,a nonchinese does not study chinese art to become a chinese artist or adopt a chinese art style but to learn about chinese art
2264,knowledge of foreign cultures helps us know more about ourselves
2265,but all intercultural studies should be approached as a biologist approaches a microscope
2266,by studying simian chromosomes he does not seek to become more like a monkey
2267,it is in this spirit of olympian detachment that all education which does not apply directly to the students own culture should be undertaken
2268,it is possible to appreciate french liter­ ature without becoming a frenchman
2269,in fact acquiring a knowledge of french literature under the guidance of an intel­ ligent teacher increases ones appreciation of ones own litera­ turenot the other way around
2270,it should be emphasized and reemphasized that the main purpose of all crosscultural stud­ ies should be to obtain a greater appreciation of ones own culture
2271,since the population of ethnostates will be homogeneous racial integration at the school level one of the great sore spots of modem learning will no longer be an issue
2272,whatever segregation that still persists in education would be based on educational preferences aptitudes and capabilities
2273,one obvious goal of education is to prepare students to become cooperative and constructive members of society
2274,education begins in the family continues in the school and as the case may be goes on to college and beyond
2275,formal education ends when the individual begins the career for which his years of schooling have prepared him or more commonly in these confused times unprepared him
2276,informal education should only end with death
2277,a full life calls for constant men­ tal expansion
2278,since ethnostates would differ education in ethnostates would be tailored to these differences
2279,just as each ethnic groups educational requirements vary so does each groups educational capabilities
2280,educators should be committed to raising every student to the limit of his learning potential tak­ ing into account the wide variances in such potential in both individuals and groups
2281,no one should be undereducated but 150 the ethnostate overeducation for those with limited capacity to absorb certain curricula can lead to serious psychological damage
2282,a college student who barely graduates and then finds his first job too difficult to handle may be headed for a lifetime of frustration
2283,he has been prepared for a level of work that he can never properly perform
2284,along with his unmerited degree comes a lifetime of unrealized hopes
2285,students in an ethnostate would be taught more about their virtues and less about their vices
2286,in multiracial schools when whites are discussed the emphasis is generally on their sins not their good points
2287,education should always contain an optimistic note and be treated as the introduction to a great adventure
2288,dryasdust teachers and professors ought to be swept out with all the other educational cobwebs
2289,since humans of every shape and size have adapted to very diverse circumstances and conditions in the past they should be able to take the most radical changes in education in their stride
2290,our forebears especially our northern european forebears have been guilty of many sins but not the sin of mental sloth
2291,gifts for the gifted
2292,breaches of discipline vandalism crime and classroom violence being considerably less of a problem in a monoracial educational system educators in an ethnostate could finally get back to the business of teaching
2293,the results should be phenomenal
2294,public schools would have the oppor­ tuni ty to harvest large crops of aristocrats of merit since they will no longer be deprived of the children especially the gifted children who were sent to private schools to escape the chaos of school desegregation
2295,i1iblic schools also would be able to seek out talented white students with the eagerness that non­ white students talented and untalented are now sought out by multiracial schools
2296,recognizing and even celebrating human differences each ethnostate would encourage students to capitalize on both their collective and individual distinctiveness
2297,educators would pick up on this theme and let race out of its academic prison
2298,anthropology is a science
2299,biology is a science
2300,genetics is a the ethnostate 151 science
2301,species phyla and other categories of living things have an honored place in education
2302,man would have the most honored place of all
2303,consider the gifted schoolchild whose academic perfor­ mance is well above average
2304,the presentday western attitude towards him at least when it is publicly expressed is largely indifferent on occasion even hostile
2305,highly intelligent stu­ dents actually become targets of the media and are often put in the same unpleasant social slot as smartaleck playboys
2306,in­ stead of organizing courses so their more intelligent pupils can move forward at a faster pace presentday educators are often content to let them sit and vegetate in the same classroom with average and belowaverage students
2307,the results are hopelessly counterproductive
2308,the gifted stu­ dent compelled to study and restudy what he already knows may permanently lose all interest in learning
2309,the lowiq stu­ dent forced to compete for grades against more active minds will always come out second best
2310,the ensuing frustration is one of the chief causes of the alarming dropout rate in high schools and colleges
2311,just as the mentally handicapped need special education so do the mentally advantaged
2312,the talents of gifted pupils can be shown to best advantage by putting them in classes where they have to compete with their intellectual equals
2313,in accelerated courses their brains are kept at a boil and remain unaffected by the dull torpidity that permeates so many contemporary classrooms
2314,the extra attention expended on the slow learner is often impractical
2315,his innate disabilities simply cannot be overcome by any remedy short of genetic engineering
2316,for students with superior intelligence the sky is the limit
2317,the extra work and attention dedicated to their education is worth every extra dollar and every extra hour
2318,the more that is done for them in school the more they will be able to do for their people when they finish their education
2319,gifted blacks relatively few in number do little to improve matters since they are immediately siphoned off to the most prestigious private schools and universities thereby denying 152 the ethnostate these superior educational opportunities to equally qualified whites
2320,the average black his ranks thinned by the removal of the intelligent members of his race does more poorly in class than ever while the gifted white his chances for a better education reduced by racial quotas and lower classroom stand­ ards may compensate for the unfair treatment by retreating into an obsessive antiblack racism that will hound and distort his thinking for the rest of his life
2321,different population groups absorb lessons at different speeds
2322,their learning clock ticks at different tempos
2323,edu­ cation has failed so miserably in multiracial states because pupils of all population groupswhite brown and yelloware subjected to one statewide in many cases one nationwide curriculum
2324,no such educational mismatching will occur in an ethnostate
2325,homogeneity automatically solves one of the great drawbacks of modem educationforcing children of varying racial and cultural backgrounds into the same educational mold
2326,testing
2327,an individuals school performance and work resume are fairly reliable records of his abilities
2328,but even after being out in the world and working at one or more jobs many persons need five to ten years more to find their niche in life
2329,a wellconceived battery of iq tests motor reaction measure­ ments reaction time to various stimuli such as flashing lights and moving objects and personality assessments can some­ times find the right career for men and women in a matter of hours
2330,the results from such tests direct testees to the occu­ pation or occupations where their talents can be put to the most effective use both for themselves and for the citizenry at large
2331,the basic argument against such tests especially tests designed to measure intelligence is that they assign individ­ uals often irreversibly to permanent categories of capabilities and aptitudes
2332,if they are accurate that is exactly what these tests should do
2333,critics of testing on the other hand assert that members of certain ethnic groups have been conditioned by their history slavery for example to do worse than the rest of the ethnostate 153 the population
2334,if this hypothesis is correct it is one more compelling reason why separate educational systems should be taken seriously
2335,separate schools for different population groups would go a long way in eliminating environmental and genetic objections to tests because those tested would be of similar racial and cultural backgrounds and would be taking tests devised by their own people
2336,the opponents of intelligence tests admit albeit reluctantly that iq scores vary with race
2337,the average for whites is 100 for blacks 85 for asians a few points above 100 within the white population average iq scores also vary
2338,largely for under­ standable reasons not much publicity has been given to such research
2339,one or two tests have shown that northern and northwestern europeans and their descendants overseas have the highest iq scores of any race or population group
2340,opponents of intelligence tests dont and wont admit that the causes of the variations are largely innate
2341,admittedly iq critics have a point
2342,a highiq score is not an ironclad guaran­ tee of a successful career
2343,a finely tuned motor is a nice piece of machinery to have under the hood
2344,but to get the most out of the car a trustworthy driver is needed
2345,a clean highoctane gas morality perseverance and health also helps
2346,to obtain a fairly complete profile of anyone much more than intelligence and achievement tests are required tests for genetic and psychological defects tests for attitude concentra­ tion feeling taste control moral balance and tests for the many other physical and mental traits that constitute the marvel of biological complexity known as man
2347,many such testsseveral correlating fairly well with iq scoreshave already been devised among them the motor reaction mea­ surements mentioned previously and most notably the multiple personality tests developed by raymond cattell
2348,test scores should be guarded like state secrets
2349,advertising low scores injures the ego of low scorers and gives high scorers exaggerated opinions of themselves that can only be con­ firmed by successful careers
2350,in any case test scores are not foolproof predictors of future success in school or in the job market
2351,154 the ethnostate falling standards
2352,while on the subject of education it should be kept in mind that at the high watennarks of western culture only a small percentage of the population 8  in gennan lands in goethes time was literate
2353,but education is not a matter of percentages
2354,in some ways a literate westerner of the late 20th century is less educated and less cultured than an illiterate 17thcentury european peasant
2355,now that several western countries but not the united states boast of the 100 literacy of their adult citizens it is nevertheless doubtful that more than 50 are able to understand let alone enjoy the lit­ erary classics that enchanted their forefathers
2356,a much smaller percentage appreciates the output of modern writers painters sculptors and composers who seem to go out of their way to divorce themselves and their work from ordinary people
2357,two or three centuries ago analphabetic english laborers could un­ derstand passages from shakespeare when they were read out loud or when they heard them at the globe theatre
2358,nowa­ days many educated westerners have difficulty reading shakespeare and would much rather tune in a lowly television sitcom than a beautifully stylized bbctv production of king lear
2359,the lamentable state of the study of american history has been glaringly illustrated by a national endowment for the humanities poll october 1989 which found that 24 of the college seniors responding thought columbus discovered the new world after 1500 34 believed the pilgrims signed the magna carta and 40 were convinced that the emancipation proclamation was the work of the constitutional convention 1787
2360,such is the educational level of college seniors not innercity dropouts
2361,with more young black males in prison than in college those most in need of education are wasting precious years in crowded cells as their young brothers bring their street culture to school and turn classrooms into quasijungles
