,0
4487,interning
4488,camps
4489,leaving
4490,drown
4491,sea
4492,meanwhile
4493,police
4494,brazil
4495,united
4496,states
4497,elsewhere
4498,continue
4499,murder
4500,people
4501,color
4502,impunity
4503,courts
4504,cage
4505,forprofit
4506,prisons
4507,record
4508,numbers
4509,extended
4510,terms
4511,many
4512,scandalized
4513,developments
4514,tried
4515,fight
4516,back
4517,activists
4518,germany
4519,brazil
4520,united
4521,states
4522,elsewhere
4523,turned
4524,force
4525,protest
4526,racist
4527,police
4528,violence
4529,demonstrations
4530,white
4531,supremacists
4532,struggling
4533,give
4534,new
4535,meaning
4536,term
4537,“abolition”
4538,demanding
4539,end
4540,incarceration
4541,elimination
4542,ice
4543,us
4544,government
4545,agency
4546,charged
4547,enforcing
4548,immigration
4549,restrictions
4550,nevertheless
4551,many
4552,antiracist
4553,forces
4554,limit
4555,interventions
4556,moral
4557,denunciation
4558,others
4559,choose
4560,play
4561,fire–witness
4562,currents
4563,leftwing
4564,parties
4565,europe
4566,propose
4567,“coopt”
4568,right
4569,opposing
4570,immigration
4571,situation
4572,feminists
4573,like
4574,everyone
4575,else
4576,must
4577,take
4578,sides
4579,historically
4580,however
4581,feminist
4582,record
4583,dealing
4584,race
4585,mixed
4586,best
4587,influential
4588,white
4589,us
4590,suffragists
4591,indulged
4592,explicitly
4593,racist
4594,rants
4595,civil
4596,war
4597,black
4598,men
4599,granted
4600,vote
4601,period
4602,well
4603,twentieth
4604,century
4605,leading
4606,british
4607,feminists
4608,defended
4609,colonial
4610,rule
4611,india
4612,racially
4613,coded
4614,“civilizational”
4615,grounds
4616,necessary
4617,“raise
4618,brown
4619,women
4620,lowly
4621,condition”
4622,even
4623,today
4624,prominent
4625,feminists
4626,european
4627,countries
4628,justify
4629,antimuslim
4630,policies
4631,similar
4632,terms
4633,feminism’s
4634,historic
4635,entanglement
4636,racism
4637,also
4638,assumed
4639,“subtler”
4640,forms
4641,even
4642,explicitly
4643,intentionally
4644,racist
4645,liberal
4646,radical
4647,feminists
4648,alike
4649,defined
4650,“sexism”
4651,“gender
4652,issues”
4653,ways
4654,falsely
4655,universalize
4656,situation
4657,white
4658,middleclass
4659,women
4660,abstracting
4661,gender
4662,race
4663,class
4664,prioritized
4665,“women’s”
4666,need
4667,escape
4668,domesticity
4669,“go
4670,work”as
4671,us
4672,suburban
4673,housewives
4674,following
4675,logic
4676,leading
4677,white
4678,feminists
4679,united
4680,states
4681,insisted
4682,black
4683,women
4684,could
4685,truly
4686,feminist
4687,prioritized
4688,imagined
4689,post
4690,nonracial
4691,sisterhood
4692,antiracist
4693,solidarity
4694,black
4695,men
4696,thanks
4697,decades
4698,determined
4699,pushback
4700,feminists
4701,color
4702,views
4703,increasingly
4704,seen
4705,rejected
4706,growing
4707,numbers
4708,feminists
4709,every
4710,hue
4711,feminists
4712,99
4713,percent
4714,forthrightly
4715,acknowledge
4716,shameful
4717,history
4718,resolve
4719,break
4720,decisively
4721,understand
4722,nothing
4723,deserves
4724,name
4725,“women’s
4726,liberation”
4727,achieved
4728,racist
4729,imperialist
4730,society
4731,also
4732,understand
4733,root
4734,problem
4735,capitalism
4736,racism
4737,imperialism
4738,integral
4739,latter
4740,social
4741,system
4742,prides
4743,“free
4744,labor”
4745,“the
4746,wage
4747,contract”
4748,could
4749,get
4750,started
4751,thanks
4752,violent
4753,colonial
4754,plunder
4755,“commercial
4756,hunting
4757,blackskins”
4758,africa
4759,forcible
4760,conscription
4761,“new
4762,world”
4763,slavery
4764,dispossession
4765,indigenous
4766,peoples
4767,far
4768,ceasing
4769,capitalism
4770,got
4771,ground
4772,racialized
4773,expropriation
4774,unfree
4775,dependent
4776,peoples
4777,served
4778,ever
4779,since
4780,hidden
4781,enabling
4782,condition
4783,profitable
4784,exploitation
4785,“free
4786,labor”
4787,distinction
4788,free
4789,exploited
4790,“workers”
4791,dependent
4792,expropriated
4793,“others”
4794,assumed
4795,different
4796,forms
4797,throughout
4798,capitalism’s
4799,historyin
4800,slavery
4801,colonialism
4802,apartheid
4803,international
4804,division
4805,laborand
4806,blurred
4807,times
4808,every
4809,phase
4810,coincided
4811,however
4812,roughly
4813,global
4814,color
4815,line
4816,every
4817,phase
4818,including
4819,present
4820,expropriation
4821,racialized
4822,people
4823,enabled
4824,capital
4825,increase
4826,profits
4827,confiscating
4828,natural
4829,resources
4830,human
4831,capacities
4832,whose
4833,replenishment
4834,reproduction
4835,pay
4836,systemic
4837,reasons
4838,capitalism
4839,always
4840,created
4841,classes
4842,racialized
4843,human
4844,beings
4845,whose
4846,persons
4847,work
4848,devalued
4849,subject
4850,expropriation
4851,feminism
4852,truly
4853,antiracist
4854,antiimperialist
4855,must
4856,also
4857,anticapitalist
4858,proposition
4859,true
4860,ever
4861,racialized
4862,expropriation
4863,proceeding
4864,steroids
4865,intensifying
4866,dispossession
4867,debt
4868,today’s
4869,neoliberal
4870,capitalism
4871,promotes
4872,racial
4873,oppression
4874,throughout
4875,world
4876,“postcolonial”
4877,global
4878,south
4879,debtfueled
4880,corporate
4881,land
4882,grabs
4883,drive
4884,masses
4885,indigenous
4886,tribal
4887,peoples
4888,landsand
4889,cases
4890,suicide
4891,time
4892,“restructuring”
4893,sovereign
4894,debt
4895,sends
4896,ratio
4897,interest
4898,gdp
4899,roof
4900,forcing
4901,supposedly
4902,independent
4903,states
4904,slash
4905,social
4906,spending
4907,condemning
4908,future
4909,generations
4910,southern
4911,workers
4912,devote
4913,evergrowing
4914,share
4915,labor
4916,repayment
4917,global
4918,lenders
4919,ways
4920,racialized
4921,expropriation
4922,continues
4923,alongside
4924,intertwined
4925,rise
4926,exploitation
4927,propelled
4928,relocation
4929,much
4930,manufacturing
4931,global
4932,south
4933,global
4934,north
4935,oppression
4936,continues
4937,apace
4938,lowwaged
4939,precarious
4940,service
4941,work
4942,replaces
4943,unionized
4944,industrial
4945,labor
4946,wages
4947,fall
4948,bare
4949,minimum
4950,necessary
4951,live
4952,decent
4953,life
4954,especially
4955,jobs
4956,racialized
4957,workers
4958,predominate
4959,workers
4960,forced
4961,take
4962,multiple
4963,jobs
4964,borrow
4965,future
4966,wages
4967,order
4968,survive
4969,also
4970,targeted
4971,hyperexpropriative
4972,payday
4973,subprime
4974,loans
4975,social
4976,wage
4977,declining
4978,well
4979,services
4980,used
4981,provided
4982,publicly
4983,offloaded
4984,onto
4985,families
4986,communitieswhich
4987,say
4988,chiefly
4989,onto
4990,minority
4991,immigrant
4992,women
4993,likewise
4994,tax
4995,revenues
4996,previously
4997,dedicated
4998,public
4999,infrastructure
5000,diverted
5001,debt
5002,service
5003,especially
5004,disastrous
5005,effects
5006,communities
5007,colorspatially
5008,segregated
5009,long
5010,deprived
5011,public
5012,funds
5013,schools
5014,hospitals
5015,housing
5016,transport
5017,provision
5018,clean
5019,air
5020,water
5021,every
5022,level
5023,every
5024,region
5025,financialized
5026,capitalism
5027,brings
5028,major
5029,new
5030,waves
5031,racialized
5032,expropriation
5033,effects
5034,global
5035,pyramid
5036,scheme
5037,gendered
5038,well
5039,today
5040,millions
5041,black
5042,migrant
5043,women
5044,employed
5045,caregivers
5046,domestic
5047,workers
5048,often
5049,undocumented
5050,far
5051,families
5052,simultaneously
5053,exploited
5054,expropriatedforced
5055,work
5056,precariously
5057,cheap
5058,deprived
5059,rights
5060,subject
5061,abuses
5062,every
5063,stripe
5064,forged
5065,global
5066,care
5067,chains
5068,oppression
5069,enables
5070,better
5071,conditions
5072,privileged
5073,women
5074,avoid
5075,domestic
5076,work
5077,pursue
5078,demanding
5079,professions
5080,ironic
5081,privileged
5082,women
5083,invoke
5084,women’s
5085,rights
5086,support
5087,political
5088,campaigns
5089,jail
5090,black
5091,men
5092,rapists
5093,persecute
5094,migrants
5095,muslims
5096,require
5097,black
5098,muslim
5099,women
5100,assimilate
5101,dominant
5102,culture
5103,truth
5104,racism
5105,imperialism
5106,ethnonationalism
5107,essential
5108,buttresses
5109,generalized
5110,misogyny
5111,control
5112,women’s
5113,bodies
5114,operation
5115,harms
5116,us
5117,us
5118,need
5119,fight
5120,tooth
5121,nail
5122,abstract
5123,proclamations
5124,global
5125,sisterhood
5126,counterproductive
5127,treating
5128,really
5129,goal
5130,political
5131,process
5132,given
5133,outset
5134,convey
5135,false
5136,impression
5137,homogeneity
5138,reality
5139,although
5140,suffer
5141,misogynist
5142,oppression
5143,capitalist
5144,society
5145,oppression
5146,assumes
5147,different
5148,forms
5149,always
5150,immediately
5151,visible
5152,links
5153,forms
5154,oppression
5155,must
5156,revealed
5157,politicallythat
5158,conscious
5159,efforts
5160,build
5161,solidarity
5162,way
5163,struggling
5164,diversity
5165,achieve
5166,combined
5167,power
5168,need
5169,hope
5170,transform
5171,society
5172,today’s
5173,crisis
5174,capitalism
5175,also
5176,ecological
5177,crisis
5178,capitalism
5179,always
5180,sought
5181,bolster
5182,profits
5183,commandeering
5184,natural
5185,resources
5186,treats
5187,free
5188,infinite
5189,often
5190,steals
5191,outright
5192,structurally
5193,primed
5194,appropriate
5195,nature
5196,without
5197,regard
5198,replenishment
5199,capitalism
5200,periodically
5201,destabilizes
5202,ecological
5203,conditions
5204,possibilitywhether
5205,exhausting
5206,soil
5207,depleting
5208,mineral
5209,wealth
5210,poisoning
5211,water
5212,air
5213,today’s
5214,ecological
5215,crisis
5216,first
5217,capitalism’s
5218,history
5219,surely
5220,global
5221,pressing
5222,yet
5223,climate
5224,change
5225,threatening
5226,planet
5227,direct
5228,outgrowth
5229,capital’s
5230,historic
5231,resort
5232,fossilized
5233,energy
5234,order
5235,power
5236,signature
5237,massproduction
5238,industrial
5239,factories
5240,“humanity”
5241,general
5242,capital
5243,extracted
5244,carbonized
5245,deposits
5246,formed
5247,hundreds
5248,millions
5249,years
5250,beneath
5251,crust
5252,earth
5253,capital
5254,consumed
5255,blink
5256,eye
5257,total
5258,disregard
5259,replenishment
5260,impacts
5261,pollution
5262,greenhouse
5263,gas
5264,emissions
5265,subsequent
5266,shifts
5267,first
5268,coal
5269,oil
5270,fracking
5271,natural
5272,gas
5273,ramped
5274,carbon
5275,emissions
5276,disproportionately
5277,offloading
5278,“externalities”
5279,onto
5280,poor
5281,communities
5282,often
5283,communities
5284,color
5285,global
5286,north
5287,global
5288,south
5289,today’s
5290,ecological
5291,crisis
5292,directly
5293,tied
5294,capitalism
5295,also
5296,reproduces
5297,worsens
5298,women’s
5299,oppression
5300,women
5301,occupy
5302,front
5303,lines
5304,present
5305,ecological
5306,crisis
5307,making
5308,80
5309,percent
5310,climate
5311,refugees
5312,global
5313,south
5314,constitute
5315,vast
5316,majority
5317,rural
5318,workforce
5319,even
5320,also
5321,bear
5322,responsibility
5323,lion’s
5324,share
5325,socialreproductive
5326,labor
5327,key
5328,role
5329,providing
5330,food
5331,clothing
5332,shelter
5333,families
5334,women
5335,play
5336,outsized
5337,part
5338,coping
5339,drought
5340,pollution
5341,overexploitation
5342,land
5343,likewise
5344,poor
5345,women
5346,color
5347,global
5348,north
5349,disproportionately
5350,vulnerable
5351,subject
5352,environmental
5353,racism
5354,constitute
5355,backbone
5356,communities
5357,subject
5358,flooding
5359,lead
5360,poisoning
5361,women
5362,also
5363,forefront
5364,struggles
5365,growing
5366,ecological
5367,catastrophe
5368,decades
5369,ago
5370,united
5371,states
5372,militant
5373,leftwing
5374,group
5375,women
5376,strike
5377,peace
5378,agitated
5379,atomic
5380,weapons
5381,deposited
5382,strontium90
5383,bones
5384,today
5385,women
5386,spearhead
5387,water
5388,protectors’
5389,fight
5390,dakota
5391,access
5392,pipeline
5393,united
5394,states
5395,peru
5396,powered
5397,máxima
5398,acuña’s
5399,successful
5400,battle
5401,us
5402,mining
5403,giant
5404,newmont
5405,north
5406,india
5407,garhwali
5408,women
5409,fighting
5410,construction
5411,three
5412,hydroelectric
5413,dams
5414,across
5415,globe
5416,women
5417,lead
5418,myriad
5419,struggles
5420,privatization
5421,water
5422,seed
5423,preservation
5424,biodiversity
5425,sustainable
5426,farming
5427,cases
5428,women
5429,model
5430,new
5431,integrated
5432,forms
5433,struggle
5434,challenge
5435,tendency
5436,mainstream
5437,environmentalists
5438,frame
5439,defense
5440,“nature”
5441,material
5442,wellbeing
5443,human
5444,communities
5445,mutually
5446,antithetical
5447,refusal
5448,separate
5449,ecological
5450,issues
5451,social
5452,reproduction
5453,womenled
5454,movements
5455,represent
5456,powerful
5457,anticorporate
5458,anticapitalist
5459,alternative
5460,“green
5461,capitalist”
5462,projects
5463,nothing
5464,stop
5465,global
5466,warming
5467,enriching
5468,speculate
5469,“emissions
5470,permits”
5471,“ecosystem
5472,services”
5473,“carbon
5474,offsets”
5475,“environmental
5476,derivatives”
5477,unlike
5478,“green
5479,finance”
5480,projects
5481,dissolve
5482,nature
5483,miasma
5484,quantitative
5485,abstraction
5486,women’s
5487,struggles
5488,focus
5489,real
5490,world
5491,social
5492,justice
5493,wellbeing
5494,human
5495,communities
5496,sustainability
5497,nonhuman
5498,nature
5499,inextricably
5500,bound
5501,together
5502,liberation
5503,women
5504,preservation
5505,planet
5506,ecological
5507,disaster
5508,go
5509,hand
5510,handwith
5511,overcoming
5512,capitalism
5513,today’s
5514,crisis
5515,also
5516,political
5517,paralyzed
5518,gridlock
5519,hobbled
5520,global
5521,finance
5522,states
5523,claimed
5524,democratic
5525,routinely
5526,fail
5527,address
5528,pressing
5529,problems
5530,let
5531,alone
5532,public
5533,interest
5534,punt
5535,climate
5536,change
5537,financial
5538,reform
5539,don’t
5540,openly
5541,block
5542,path
5543,solutions
5544,captured
5545,corporate
5546,power
5547,enfeebled
5548,debt
5549,governments
5550,increasingly
5551,seen
5552,subjects
5553,handmaidens
5554,capital
5555,dance
5556,tune
5557,central
5558,banks
5559,international
5560,investors
5561,mammoths
5562,energy
5563,magnates
5564,war
5565,profiteers
5566,wonder
5567,masses
5568,people
5569,throughout
5570,world
5571,given
5572,mainstream
5573,parties
5574,politicians
5575,promoted
5576,neoliberalism
5577,including
5578,centerleft
5579,political
5580,crisis
5581,rooted
5582,institutional
5583,structure
5584,capitalist
5585,society
5586,system
5587,divides
5588,“the
5589,political”
5590,“the
5591,economic”
5592,“legitimate
5593,violence”
5594,state
5595,“silent
5596,compulsion”
5597,market
5598,effect
5599,declare
5600,vast
5601,swaths
5602,social
5603,life
5604,limits
5605,democratic
5606,control
5607,turn
5608,direct
5609,corporate
5610,domination
5611,virtue
5612,structure
5613,therefore
5614,capitalism
5615,deprives
5616,us
5617,ability
5618,decide
5619,collectively
5620,exactly
5621,much
5622,produce
5623,energic
5624,basis
5625,kinds
5626,social
5627,relations
5628,robs
5629,us
5630,capacity
5631,determine
5632,want
5633,use
5634,social
5635,surplus
5636,collectively
5637,produce
5638,want
5639,relate
5640,nature
5641,future
5642,generations
5643,want
5644,organize
5645,work
5646,social
5647,reproduction
5648,relation
5649,production
5650,capitalism
5651,sum
5652,fundamentally
5653,antidemocratic
5654,time
5655,capitalism
5656,necessarily
5657,generates
5658,imperialist
5659,world
5660,geography
5661,system
5662,authorizes
5663,powerful
5664,states
5665,global
5666,north
5667,prey
5668,weaker
5669,ones
5670,siphon
5671,value
5672,trade
5673,regimes
5674,tilted
5675,crush
5676,debt
5677,threaten
5678,military
5679,intervention
5680,withholding
5681,“aid”
5682,effect
5683,deny
5684,political
5685,protection
5686,much
5687,world’s
5688,population
5689,apparently
5690,democratic
5691,aspirations
5692,billions
5693,people
5694,global
5695,south
5696,even
5697,worth
5698,coopting
5699,simply
5700,ignored
5701,brutally
5702,repressed
5703,everywhere
5704,capital
5705,tries
5706,ways
5707,one
5708,hand
5709,freeloads
5710,public
5711,power
5712,availing
5713,legal
5714,regimes
5715,secure
5716,private
5717,property
5718,repressive
5719,forces
5720,suppress
5721,opposition
5722,helping
5723,infrastructures
5724,necessary
5725,accumulation
5726,regulatory
5727,agencies
5728,tasked
5729,managing
5730,crises
5731,hand
5732,thirst
5733,profit
5734,periodically
5735,tempts
5736,factions
5737,capitalist
5738,class
5739,rebel
5740,public
5741,power
5742,badmouth
5743,inferior
5744,markets
5745,scheme
5746,weaken
5747,shortterm
5748,interests
5749,trump
5750,longterm
5751,survival
5752,capital
5753,assumes
5754,form
5755,tiger
5756,eats
5757,tail
5758,threatens
5759,destroy
5760,political
5761,institutions
5762,depends
5763,upon
5764,survival
5765,capitalism’s
5766,tendency
5767,generate
5768,political
5769,crisisat
5770,work
5771,even
5772,best
5773,timeshas
5774,reached
5775,fever
5776,pitch
5777,current
5778,neoliberal
5779,regime
5780,openly
5781,wields
5782,military
5783,hardware
5784,also
5785,weapon
5786,debt
5787,brazenly
5788,targets
5789,public
5790,powers
5791,political
5792,forces
5793,might
5794,challenge
5795,itfor
5796,example
5797,nullifying
5798,elections
5799,referenda
5800,reject
5801,austerity
5802,greece
5803,2015
5804,preventing
5805,might
5806,brazil
5807,2017–18
5808,throughout
5809,world
5810,leading
5811,capitalist
5812,interests
5813,big
5814,fruit
5815,big
5816,pharma
5817,big
5818,oil
5819,big
5820,arms
5821,systematically
5822,promoted
5823,authoritarianism
5824,repression
5825,coups
5826,d’états
5827,imperial
5828,wars
5829,direct
5830,refutation
5831,claims
5832,partisans
5833,social
5834,system
5835,reveals
5836,structurally
5837,incompatible
5838,democracy
5839,women
5840,major
5841,casualties
5842,capitalism’s
5843,current
5844,political
5845,crisisand
5846,also
5847,principal
5848,actors
5849,struggle
5850,emancipatory
5851,resolution
5852,us
5853,however
5854,solution
5855,simply
5856,install
5857,women
5858,citadels
5859,power
5860,long
5861,excluded
5862,public
5863,sphere
5864,fight
5865,tooth
5866,nail
5867,heard
5868,matterssuch
5869,sexual
5870,assault
5871,harassmentthat
5872,routinely
5873,dismissed
5874,“private”
5875,ironically
5876,however
5877,claims
5878,often
5879,ventriloquized
5880,elite
5881,“progressives”
5882,inflect
5883,terms
5884,favorable
5885,capital
5886,invite
5887,us
5888,identify
5889,vote
5890,women
5891,politicians
5892,however
5893,unsavory
5894,ask
5895,us
5896,celebrate
5897,ascent
5898,positions
5899,poweras
5900,struck
5901,blow
5902,liberation
5903,nothing
5904,feminist
5905,rulingclass
5906,women
5907,dirty
5908,work
5909,bombing
5910,countries
5911,sustaining
5912,regimes
5913,apartheid
5914,backing
5915,neocolonial
5916,interventions
5917,name
5918,humanitarianism
5919,remaining
5920,silent
5921,genocides
5922,perpetrated
5923,governments
5924,expropriating
5925,defenseless
5926,populations
5927,structural
5928,adjustment
5929,imposed
5930,debt
5931,forced
5932,austerity
5933,reality
5934,women
5935,first
5936,victims
5937,colonial
5938,occupation
5939,war
5940,throughout
5941,world
5942,face
5943,systematic
5944,harassment
5945,political
5946,rape
5947,enslavement
5948,enduring
5949,murder
5950,maiming
5951,loved
5952,ones
5953,destruction
5954,infrastructures
5955,enabled
5956,provide
5957,families
5958,first
5959,place
5960,stand
5961,solidarity
5962,womennot
5963,warmongers
5964,skirts
5965,demand
5966,gender
5967,sexual
5968,liberation
5969,kin
5970,alone
5971,state
5972,bureaucrats
5973,financial
5974,managers
5975,male
5976,female
5977,purport
5978,justify
5979,warmongering
5980,claiming
5981,liberate
5982,brown
5983,black
5984,women
5985,say
5986,name
5987,feminists
5988,99
5989,percent
5990,operate
5991,isolation
5992,movements
5993,resistance
5994,rebellion
5995,separate
5996,battles
5997,climate
5998,change
5999,exploitation
6000,workplace
6001,stand
6002,aloof
6003,struggles
6004,institutional
6005,racism
6006,dispossession
6007,struggles
6008,struggles
6009,part
6010,parcel
6011,struggle
6012,dismantle
6013,capitalism
6014,without
6015,end
6016,gender
6017,sexual
6018,oppression
6019,upshot
6020,clear
6021,feminism
6022,99
6023,percent
6024,must
6025,join
6026,forces
6027,anticapitalist
6028,movements
6029,across
6030,globewith
6031,environmentalist
6032,antiracist
6033,antiimperialist
6034,lgbtq
6035,movements
6036,labor
6037,unions
6038,must
6039,ally
6040,leftwing
6041,anticapitalist
6042,currents
6043,movements
6044,also
6045,champion
6046,99
6047,percent
6048,path
6049,pits
6050,us
6051,squarely
6052,principal
6053,political
6054,options
6055,capital
6056,offers
6057,reject
6058,reactionary
6059,populism
6060,also
6061,progressive
6062,neoliberalism
6063,fact
6064,splitting
6065,alliances
6066,intend
6067,build
6068,movement
6069,case
6070,progressiveneoliberalism
6071,aim
6072,separate
6073,mass
6074,workingclass
6075,women
6076,immigrants
6077,people
6078,color
6079,leanin
6080,feminists
6081,meritocratic
6082,antiracists
6083,antihomophobes
6084,corporatediversity
6085,greencapitalism
6086,shills
6087,hijacked
6088,concerns
6089,inflected
6090,capitalfriendly
6091,terms
6092,respect
6093,reactionary
6094,populism
6095,aim
6096,separate
6097,workingclass
6098,communities
6099,forces
6100,promoting
6101,militarism
6102,xenophobia
6103,ethnonationalism
6104,falsely
6105,present
6106,defenders
6107,“common
6108,man”
6109,promoting
6110,plutocracy
6111,sly
6112,strategy
6113,win
6114,workingclass
6115,fractions
6116,procapitalist
6117,political
6118,blocs
6119,way
6120,seek
6121,build
6122,anticapitalist
6123,force
6124,large
6125,powerful
6126,enough
6127,transform
6128,society
6129,struggle
6130,opportunity
6131,school
6132,transform
6133,participate
6134,challenging
6135,prior
6136,understandings
6137,reshaping
6138,views
6139,world
6140,struggle
6141,deepen
6142,comprehension
6143,oppressionwhat
6144,causes
6145,benefits
6146,must
6147,done
6148,overcome
6149,prompt
6150,us
6151,reinterpret
6152,interests
6153,reframe
6154,hopes
6155,expand
6156,sense
6157,possible
6158,finally
6159,experience
6160,struggle
6161,also
6162,induce
6163,us
6164,rethink
6165,count
6166,ally
6167,enemy
6168,broaden
6169,circle
6170,solidarity
6171,among
6172,oppressed
6173,sharpen
6174,antagonism
6175,oppressors
6176,operative
6177,word
6178,“can”
6179,everything
6180,depends
6181,ability
6182,develop
6183,guiding
6184,perspective
6185,neither
6186,simply
6187,celebrates
6188,brutally
6189,obliterates
6190,differences
6191,among
6192,us
6193,contra
6194,fashionable
6195,ideologies
6196,“multiplicity”
6197,various
6198,oppressions
6199,suffer
6200,form
6201,inchoate
6202,contingent
6203,plurality
6204,although
6205,distinctive
6206,forms
6207,characteristics
6208,rooted
6209,reinforced
6210,one
6211,social
6212,system
6213,naming
6214,system
6215,capitalism
6216,joining
6217,together
6218,fight
6219,best
6220,overcome
6221,divisions
6222,among
6223,us
6224,capital
6225,cultivatesdivisions
6226,culture
6227,race
6228,ethnicity
6229,ability
6230,sexuality
6231,gender
6232,must
6233,understand
6234,capitalism
6235,right
6236,way
6237,contra
6238,narrow
6239,oldschool
6240,understandings
6241,industrial
6242,wage
6243,labor
6244,sum
6245,total
6246,working
6247,class
6248,exploitation
6249,apex
6250,capitalist
6251,domination
6252,insist
6253,primacy
6254,foster
6255,rather
6256,weaken
6257,class
6258,solidarity
6259,reality
6260,class
6261,solidarity
6262,best
6263,advanced
6264,reciprocal
6265,recognition
6266,relevant
6267,differences
6268,among
6269,usour
6270,disparate
6271,structural
6272,situations
6273,experiences
6274,sufferings
6275,specific
6276,needs
6277,desires
6278,demands
6279,varied
6280,organizational
6281,forms
6282,best
6283,achieve
6284,way
6285,feminism
6286,99
6287,percent
6288,seeks
6289,overcome
6290,familiar
6291,stale
6292,oppositions
6293,“identity
6294,politics”
6295,“class
6296,politics”
6297,rejecting
6298,zerosum
6299,framework
6300,capitalism
6301,constructs
6302,us
6303,feminism
6304,99
6305,percent
6306,aims
6307,unite
6308,existing
6309,future
6310,movements
6311,broadbased
6312,global
6313,insurgency
6314,armed
6315,vision
6316,feminist
6317,antiracist
6318,anticapitalist
6319,pledge
6320,play
6321,major
6322,role
6323,shaping
6324,future
6325,writing
6326,feminist
6327,manifesto
6328,daunting
6329,task
6330,anyone
6331,tries
6332,today
6333,stands
6334,shouldersand
6335,shadowof
6336,marx
6337,engels
6338,1848
6339,communist
6340,manifesto
6341,began
6342,memorable
6343,line
6344,“a
6345,spectre
6346,haunting
6347,europe”
6348,“spectre”
6349,course
6350,communism
6351,revolutionary
6352,project
6353,depicted
6354,culmination
6355,workingclass
6356,struggles
6357,viewed
6358,march
6359,unifying
6360,internationalizing
6361,metamorphosing
6362,worldhistorical
6363,force
6364,would
6365,eventually
6366,abolish
6367,capitalismand
6368,exploitation
6369,domination
6370,alienation
6371,found
6372,predecessor
6373,immensely
6374,inspiring
6375,least
6376,rightly
6377,identifies
6378,capitalism
6379,ultimate
6380,basis
6381,oppression
6382,modern
6383,society
6384,complicated
6385,task
6386,communist
6387,manifesto
6388,literary
6389,masterpiecehence
6390,tough
6391,act
6392,followbut
6393,also
6394,2018
6395,1848
6396,true
6397,live
6398,world
6399,tremendous
6400,social
6401,political
6402,upheavalwhich
6403,understand
6404,crisis
6405,capitalism
6406,today’s
6407,world
6408,much
6409,globalized
6410,marx
6411,engels
6412,upheavals
6413,traversing
6414,means
6415,confined
6416,europe
6417,likewise
6418,encounter
6419,conflicts
6420,nation
6421,raceethnicity
6422,religion
6423,addition
6424,class
6425,world
6426,also
6427,encompasses
6428,politicized
6429,fault
6430,lines
6431,unknown
6432,sexuality
6433,disability
6434,ecology
6435,gender
6436,struggles
6437,breadth
6438,intensity
6439,marx
6440,engels
6441,could
6442,scarcely
6443,imagined
6444,faced
6445,fractured
6446,heterogeneous
6447,political
6448,landscape
6449,easy
6450,us
6451,imagine
6452,globally
6453,unified
6454,revolutionary
6455,force
6456,latecomers
6457,moreover
6458,also
6459,aware
6460,marx
6461,engels
6462,could
6463,possibly
6464,many
6465,ways
6466,emancipatory
6467,movements
6468,go
6469,wrong
6470,historical
6471,memory
6472,inherit
6473,includes
6474,degeneration
6475,bolshevik
6476,revolution
6477,absolutist
6478,stalinist
6479,state
6480,european
6481,social
6482,democracy’s
6483,capitulation
6484,nationalism
6485,war
6486,slew
6487,authoritarian
6488,regimes
6489,installed
6490,aftermath
6491,anticolonial
6492,struggles
6493,throughout
6494,global
6495,south
6496,especially
6497,important
6498,us
6499,recuperation
6500,emancipatory
6501,movements
6502,time
6503,become
6504,allies
6505,alibis
6506,forces
6507,fostered
6508,neoliberalism
6509,latter
6510,experience
6511,painful
6512,leftwing
6513,feminists
6514,witnessed
6515,mainstream
6516,liberal
6517,currents
6518,movement
6519,reduce
6520,cause
6521,meritocratic
6522,advancement
6523,history
6524,could
6525,fail
6526,shape
6527,expectations
6528,differently
6529,marx
6530,engels
6531,whereas
6532,writing
6533,era
6534,capitalism
6535,still
6536,relatively
6537,young
6538,face
6539,wily
6540,aging
6541,system
6542,far
6543,adept
6544,cooptation
6545,coercion
6546,today’s
6547,political
6548,landscape
6549,replete
6550,traps
6551,explained
6552,manifesto
6553,dangerous
6554,trap
6555,feminists
6556,lies
6557,thinking
6558,current
6559,political
6560,options
6561,limited
6562,two
6563,one
6564,hand
6565,“progressive”
6566,variant
6567,neoliberalism
6568,diffuses
6569,elitist
6570,corporate
6571,version
6572,feminism
6573,cast
6574,emancipatory
6575,veneer
6576,predatory
6577,oligarchic
6578,agenda
6579,reactionary
6580,variant
6581,neoliberalism
6582,pursues
6583,similar
6584,plutocratic
6585,agenda
6586,meansdeploying
6587,misogynist
6588,racist
6589,tropes
6590,burnish
6591,“populist”
6592,credentials
6593,certainly
6594,two
6595,forces
6596,identical
6597,mortal
6598,enemies
6599,genuinely
6600,emancipatory
6601,majoritarian
6602,feminism
6603,plus
6604,mutually
6605,enabling
6606,progressive
6607,neoliberalism
6608,created
6609,conditions
6610,rise
6611,reactionary
6612,populism
6613,positioning
6614,goto
6615,alternative
6616,manifesto
6617,embodies
6618,refusal
6619,choose
6620,sides
6621,battle
6622,rejecting
6623,menu
6624,limits
6625,choices
6626,two
6627,different
6628,strategies
6629,managing
6630,capitalist
6631,crisis
6632,wrote
6633,forward
6634,alternative
6635,committed
6636,simply
6637,managing
6638,resolving
6639,present
6640,crisis
6641,sought
6642,make
6643,visible
